NOME,DATETIME,TEMPERATURA_MEDIA,LATITUDE,LONGITUDE,ALTITUDE
ITJ,2022-08-18,17.2,-26.95083333,-48.76194444,9.76
ITJ,2022-08-19,11.1,-26.95083333,-48.76194444,9.76
ITJ,2022-08-20,11.2,-26.95083333,-48.76194444,9.76
ITJ,2022-08-21,14.7,-26.95083333,-48.76194444,9.76
ITJ,2022-08-22,16.2,-26.95083333,-48.76194444,9.76
ITJ,2022-08-23,17.0,-26.95083333,-48.76194444,9.76
ITJ,2022-08-24,17.8,-26.95083333,-48.76194444,9.76
ITJ,2022-08-25,18.3,-26.95083333,-48.76194444,9.76
ITJ,2022-08-26,19.0,-26.95083333,-48.76194444,9.76
ITJ,2022-08-27,18.8,-26.95083333,-48.76194444,9.76
ITJ,2022-08-28,17.9,-26.95083333,-48.76194444,9.76
ITJ,2022-08-29,12.7,-26.95083333,-48.76194444,9.76
ITJ,2022-08-30,12.4,-26.95083333,-48.76194444,9.76
ITJ,2022-08-31,15.2,-26.95083333,-48.76194444,9.76
ITJ,2022-09-01,17.1,-26.95083333,-48.76194444,9.76
ITJ,2022-09-02,17.3,-26.95083333,-48.76194444,9.76
ITJ,2022-09-03,14.6,-26.95083333,-48.76194444,9.76
ITJ,2022-09-04,14.0,-26.95083333,-48.76194444,9.76
ITJ,2022-09-05,15.5,-26.95083333,-48.76194444,9.76
ITJ,2022-09-06,16.4,-26.95083333,-48.76194444,9.76
ITJ,2022-09-07,17.3,-26.95083333,-48.76194444,9.76
ITJ,2022-09-08,18.8,-26.95083333,-48.76194444,9.76
ITJ,2022-09-09,21.3,-26.95083333,-48.76194444,9.76
ITJ,2022-09-10,16.7,-26.95083333,-48.76194444,9.76
ITJ,2022-09-11,14.8,-26.95083333,-48.76194444,9.76
ITJ,2022-09-12,13.9,-26.95083333,-48.76194444,9.76
ITJ,2022-09-13,18.0,-26.95083333,-48.76194444,9.76
ITJ,2022-09-14,16.6,-26.95083333,-48.76194444,9.76
ITJ,2022-09-15,17.2,-26.95083333,-48.76194444,9.76
ITJ,2022-09-16,16.7,-26.95083333,-48.76194444,9.76
ITJ,2022-09-17,15.6,-26.95083333,-48.76194444,9.76
ITJ,2022-09-18,15.5,-26.95083333,-48.76194444,9.76
ITJ,2022-09-19,15.9,-26.95083333,-48.76194444,9.76
ITJ,2022-09-20,18.9,-26.95083333,-48.76194444,9.76
ITJ,2022-09-21,17.8,-26.95083333,-48.76194444,9.76
ITJ,2022-09-22,18.4,-26.95083333,-48.76194444,9.76
ITJ,2022-09-23,16.5,-26.95083333,-48.76194444,9.76
ITJ,2022-09-24,14.5,-26.95083333,-48.76194444,9.76
ITJ,2022-09-25,14.1,-26.95083333,-48.76194444,9.76
ITJ,2022-09-26,16.3,-26.95083333,-48.76194444,9.76
ITJ,2022-09-27,19.0,-26.95083333,-48.76194444,9.76
ITJ,2022-09-28,17.9,-26.95083333,-48.76194444,9.76
ITJ,2022-09-29,17.3,-26.95083333,-48.76194444,9.76
ITJ,2022-09-30,16.3,-26.95083333,-48.76194444,9.76
ITJ,2022-10-01,18.4,-26.95083333,-48.76194444,9.76
ITJ,2022-10-02,18.2,-26.95083333,-48.76194444,9.76
ITJ,2022-10-03,18.5,-26.95083333,-48.76194444,9.76
ITJ,2022-10-04,17.5,-26.95083333,-48.76194444,9.76
ITJ,2022-10-05,17.5,-26.95083333,-48.76194444,9.76
ITJ,2022-10-06,18.8,-26.95083333,-48.76194444,9.76
ITJ,2022-10-07,20.6,-26.95083333,-48.76194444,9.76
ITJ,2022-10-08,18.0,-26.95083333,-48.76194444,9.76
ITJ,2022-10-09,19.3,-26.95083333,-48.76194444,9.76
ITJ,2022-10-10,14.3,-26.95083333,-48.76194444,9.76
ITJ,2022-10-11,17.4,-26.95083333,-48.76194444,9.76
ITJ,2022-10-12,20.1,-26.95083333,-48.76194444,9.76
ITJ,2022-10-13,19.0,-26.95083333,-48.76194444,9.76
ITJ,2022-10-14,19.2,-26.95083333,-48.76194444,9.76
ITJ,2022-10-15,18.4,-26.95083333,-48.76194444,9.76
ITJ,2022-10-16,19.7,-26.95083333,-48.76194444,9.76
ITJ,2022-10-17,20.7,-26.95083333,-48.76194444,9.76
ITJ,2022-10-18,18.4,-26.95083333,-48.76194444,9.76
ITJ,2022-10-19,20.2,-26.95083333,-48.76194444,9.76
ITJ,2022-10-20,21.0,-26.95083333,-48.76194444,9.76
ITJ,2022-10-21,22.1,-26.95083333,-48.76194444,9.76
ITJ,2022-10-22,19.8,-26.95083333,-48.76194444,9.76
ITJ,2022-10-23,20.9,-26.95083333,-48.76194444,9.76
ITJ,2022-10-24,20.6,-26.95083333,-48.76194444,9.76
ITJ,2022-10-25,20.3,-26.95083333,-48.76194444,9.76
ITJ,2022-10-26,21.3,-26.95083333,-48.76194444,9.76
ITJ,2022-10-27,23.1,-26.95083333,-48.76194444,9.76
ITJ,2022-10-28,22.9,-26.95083333,-48.76194444,9.76
ITJ,2022-10-29,23.3,-26.95083333,-48.76194444,9.76
ITJ,2022-10-30,23.0,-26.95083333,-48.76194444,9.76
ITJ,2022-10-31,21.2,-26.95083333,-48.76194444,9.76
ITJ,2022-11-01,15.7,-26.95083333,-48.76194444,9.76
ITJ,2022-11-02,16.4,-26.95083333,-48.76194444,9.76
ITJ,2022-11-03,16.5,-26.95083333,-48.76194444,9.76
ITJ,2022-11-04,17.6,-26.95083333,-48.76194444,9.76
ITJ,2022-11-05,17.5,-26.95083333,-48.76194444,9.76
ITJ,2022-11-06,17.0,-26.95083333,-48.76194444,9.76
ITJ,2022-11-07,17.4,-26.95083333,-48.76194444,9.76
ITJ,2022-11-08,16.7,-26.95083333,-48.76194444,9.76
ITJ,2022-11-09,18.1,-26.95083333,-48.76194444,9.76
ITJ,2022-11-10,20.1,-26.95083333,-48.76194444,9.76
ITJ,2022-11-11,19.7,-26.95083333,-48.76194444,9.76
ITJ,2022-11-12,21.9,-26.95083333,-48.76194444,9.76
ITJ,2022-11-13,22.4,-26.95083333,-48.76194444,9.76
ITJ,2022-11-14,23.3,-26.95083333,-48.76194444,9.76
ITJ,2022-11-15,23.8,-26.95083333,-48.76194444,9.76
ITJ,2022-11-16,21.6,-26.95083333,-48.76194444,9.76
ITJ,2022-11-17,20.8,-26.95083333,-48.76194444,9.76
ITJ,2022-11-18,19.5,-26.95083333,-48.76194444,9.76
ITJ,2022-11-19,20.2,-26.95083333,-48.76194444,9.76
ITJ,2022-11-20,21.3,-26.95083333,-48.76194444,9.76
ITJ,2022-11-21,23.1,-26.95083333,-48.76194444,9.76
ITJ,2022-11-22,23.8,-26.95083333,-48.76194444,9.76
ITJ,2022-11-23,23.2,-26.95083333,-48.76194444,9.76
ITJ,2022-11-24,21.8,-26.95083333,-48.76194444,9.76
ITJ,2022-11-25,21.8,-26.95083333,-48.76194444,9.76
ITJ,2022-11-26,20.8,-26.95083333,-48.76194444,9.76
ITJ,2022-11-27,21.2,-26.95083333,-48.76194444,9.76
ITJ,2022-11-28,20.7,-26.95083333,-48.76194444,9.76
ITJ,2022-11-29,21.8,-26.95083333,-48.76194444,9.76
ITJ,2022-11-30,22.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-01,23.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-02,24.4,-26.95083333,-48.76194444,9.76
ITJ,2022-12-03,24.7,-26.95083333,-48.76194444,9.76
ITJ,2022-12-04,24.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-05,24.3,-26.95083333,-48.76194444,9.76
ITJ,2022-12-06,24.2,-26.95083333,-48.76194444,9.76
ITJ,2022-12-07,24.0,-26.95083333,-48.76194444,9.76
ITJ,2022-12-08,23.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-09,24.1,-26.95083333,-48.76194444,9.76
ITJ,2022-12-10,24.8,-26.95083333,-48.76194444,9.76
ITJ,2022-12-11,24.5,-26.95083333,-48.76194444,9.76
ITJ,2022-12-12,26.8,-26.95083333,-48.76194444,9.76
ITJ,2022-12-13,23.2,-26.95083333,-48.76194444,9.76
ITJ,2022-12-14,21.4,-26.95083333,-48.76194444,9.76
ITJ,2022-12-15,22.2,-26.95083333,-48.76194444,9.76
ITJ,2022-12-16,22.3,-26.95083333,-48.76194444,9.76
ITJ,2022-12-17,20.8,-26.95083333,-48.76194444,9.76
ITJ,2022-12-18,20.2,-26.95083333,-48.76194444,9.76
ITJ,2022-12-19,19.8,-26.95083333,-48.76194444,9.76
ITJ,2022-12-20,19.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-21,20.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-22,21.3,-26.95083333,-48.76194444,9.76
ITJ,2022-12-23,20.9,-26.95083333,-48.76194444,9.76
ITJ,2022-12-24,21.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-25,22.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-26,23.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-27,23.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-28,22.6,-26.95083333,-48.76194444,9.76
ITJ,2022-12-29,23.1,-26.95083333,-48.76194444,9.76
ITJ,2022-12-30,22.9,-26.95083333,-48.76194444,9.76
ITJ,2022-12-31,23.3,-26.95083333,-48.76194444,9.76
ITJ,2023-01-01,24.9,-26.95083333,-48.76194444,9.76
ITJ,2023-01-02,25.2,-26.95083333,-48.76194444,9.76
ITJ,2023-01-03,24.5,-26.95083333,-48.76194444,9.76
ITJ,2023-01-04,20.3,-26.95083333,-48.76194444,9.76
ITJ,2023-01-05,21.7,-26.95083333,-48.76194444,9.76
ITJ,2023-01-06,21.6,-26.95083333,-48.76194444,9.76
ITJ,2023-01-07,21.8,-26.95083333,-48.76194444,9.76
ITJ,2023-01-08,21.8,-26.95083333,-48.76194444,9.76
ITJ,2023-01-09,22.3,-26.95083333,-48.76194444,9.76
ITJ,2023-01-10,22.9,-26.95083333,-48.76194444,9.76
ITJ,2023-01-11,25.0,-26.95083333,-48.76194444,9.76
ITJ,2023-01-12,25.4,-26.95083333,-48.76194444,9.76
ITJ,2023-01-13,25.5,-26.95083333,-48.76194444,9.76
ITJ,2023-01-14,24.7,-26.95083333,-48.76194444,9.76
ITJ,2023-01-15,24.0,-26.95083333,-48.76194444,9.76
ITJ,2023-01-16,25.1,-26.95083333,-48.76194444,9.76
ITJ,2023-01-17,24.9,-26.95083333,-48.76194444,9.76
ITJ,2023-01-18,23.7,-26.95083333,-48.76194444,9.76
ITJ,2023-01-19,24.5,-26.95083333,-48.76194444,9.76
ITJ,2023-01-20,24.5,-26.95083333,-48.76194444,9.76
ITJ,2023-01-21,25.1,-26.95083333,-48.76194444,9.76
ITJ,2023-01-22,25.1,-26.95083333,-48.76194444,9.76
ITJ,2023-01-23,24.9,-26.95083333,-48.76194444,9.76
ITJ,2023-01-24,24.3,-26.95083333,-48.76194444,9.76
ITJ,2023-01-25,26.5,-26.95083333,-48.76194444,9.76
ITJ,2023-01-26,26.1,-26.95083333,-48.76194444,9.76
ITJ,2023-01-27,24.1,-26.95083333,-48.76194444,9.76
ITJ,2023-01-28,25.5,-26.95083333,-48.76194444,9.76
ITJ,2023-01-29,25.4,-26.95083333,-48.76194444,9.76
ITJ,2023-01-30,23.9,-26.95083333,-48.76194444,9.76
ITJ,2023-01-31,24.9,-26.95083333,-48.76194444,9.76
ITJ,2023-02-01,25.7,-26.95083333,-48.76194444,9.76
ITJ,2023-02-02,25.4,-26.95083333,-48.76194444,9.76
ITJ,2023-02-03,25.1,-26.95083333,-48.76194444,9.76
ITJ,2023-02-04,25.5,-26.95083333,-48.76194444,9.76
ITJ,2023-02-05,25.7,-26.95083333,-48.76194444,9.76
ITJ,2023-02-06,24.9,-26.95083333,-48.76194444,9.76
ITJ,2023-02-07,25.0,-26.95083333,-48.76194444,9.76
ITJ,2023-02-08,25.0,-26.95083333,-48.76194444,9.76
ITJ,2023-02-09,24.2,-26.95083333,-48.76194444,9.76
ITJ,2023-02-10,23.4,-26.95083333,-48.76194444,9.76
ITJ,2023-02-11,25.3,-26.95083333,-48.76194444,9.76
ITJ,2023-02-12,25.6,-26.95083333,-48.76194444,9.76
ITJ,2023-02-13,26.2,-26.95083333,-48.76194444,9.76
ITJ,2023-02-14,26.1,-26.95083333,-48.76194444,9.76
ITJ,2023-02-15,26.0,-26.95083333,-48.76194444,9.76
ITJ,2023-02-16,23.5,-26.95083333,-48.76194444,9.76
ITJ,2023-02-17,25.0,-26.95083333,-48.76194444,9.76
ITJ,2023-02-18,21.0,-26.95083333,-48.76194444,9.76
ITJ,2023-02-19,19.8,-26.95083333,-48.76194444,9.76
ITJ,2023-02-20,21.0,-26.95083333,-48.76194444,9.76
ITJ,2023-02-21,23.1,-26.95083333,-48.76194444,9.76
ITJ,2023-02-22,22.6,-26.95083333,-48.76194444,9.76
ITJ,2023-02-23,22.2,-26.95083333,-48.76194444,9.76
ITJ,2023-02-24,23.1,-26.95083333,-48.76194444,9.76
ITJ,2023-02-25,26.1,-26.95083333,-48.76194444,9.76
ITJ,2023-02-26,24.8,-26.95083333,-48.76194444,9.76
ITJ,2023-02-27,23.7,-26.95083333,-48.76194444,9.76
ITJ,2023-02-28,23.4,-26.95083333,-48.76194444,9.76
ITJ,2023-03-01,22.8,-26.95083333,-48.76194444,9.76
ITJ,2023-03-02,24.6,-26.95083333,-48.76194444,9.76
ITJ,2023-03-03,24.9,-26.95083333,-48.76194444,9.76
ITJ,2023-03-04,23.5,-26.95083333,-48.76194444,9.76
ITJ,2023-03-05,22.9,-26.95083333,-48.76194444,9.76
ITJ,2023-03-06,23.4,-26.95083333,-48.76194444,9.76
ITJ,2023-03-07,24.0,-26.95083333,-48.76194444,9.76
ITJ,2023-03-08,25.1,-26.95083333,-48.76194444,9.76
ITJ,2023-03-09,24.9,-26.95083333,-48.76194444,9.76
ITJ,2023-03-10,24.0,-26.95083333,-48.76194444,9.76
ITJ,2023-03-11,24.5,-26.95083333,-48.76194444,9.76
ITJ,2023-03-12,24.1,-26.95083333,-48.76194444,9.76
ITJ,2023-03-13,24.3,-26.95083333,-48.76194444,9.76
ITJ,2023-03-14,24.7,-26.95083333,-48.76194444,9.76
ITJ,2023-03-15,24.3,-26.95083333,-48.76194444,9.76
ITJ,2023-03-16,24.1,-26.95083333,-48.76194444,9.76
ITJ,2023-03-17,23.7,-26.95083333,-48.76194444,9.76
ITJ,2023-03-18,23.1,-26.95083333,-48.76194444,9.76
ITJ,2023-03-19,24.0,-26.95083333,-48.76194444,9.76
ITJ,2023-03-20,25.6,-26.95083333,-48.76194444,9.76
ITJ,2023-03-21,24.6,-26.95083333,-48.76194444,9.76
ITJ,2023-03-22,25.5,-26.95083333,-48.76194444,9.76
ITJ,2023-03-23,24.7,-26.95083333,-48.76194444,9.76
ITJ,2023-03-24,24.5,-26.95083333,-48.76194444,9.76
ITJ,2023-03-25,24.4,-26.95083333,-48.76194444,9.76
ITJ,2023-03-26,25.0,-26.95083333,-48.76194444,9.76
ITJ,2023-03-27,23.4,-26.95083333,-48.76194444,9.76
ITJ,2023-03-28,22.1,-26.95083333,-48.76194444,9.76
ITJ,2023-03-29,23.8,-26.95083333,-48.76194444,9.76
ITJ,2023-03-30,23.6,-26.95083333,-48.76194444,9.76
ITJ,2023-03-31,23.7,-26.95083333,-48.76194444,9.76
ITJ,2023-04-01,23.2,-26.95083333,-48.76194444,9.76
ITJ,2023-04-02,20.0,-26.95083333,-48.76194444,9.76
ITJ,2023-04-03,21.2,-26.95083333,-48.76194444,9.76
ITJ,2023-04-04,22.9,-26.95083333,-48.76194444,9.76
ITJ,2023-04-05,22.1,-26.95083333,-48.76194444,9.76
ITJ,2023-04-06,21.1,-26.95083333,-48.76194444,9.76
ITJ,2023-04-07,18.9,-26.95083333,-48.76194444,9.76
ITJ,2023-04-08,20.3,-26.95083333,-48.76194444,9.76
ITJ,2023-04-09,21.4,-26.95083333,-48.76194444,9.76
ITJ,2023-04-10,21.8,-26.95083333,-48.76194444,9.76
ITJ,2023-04-11,22.0,-26.95083333,-48.76194444,9.76
ITJ,2023-04-12,21.7,-26.95083333,-48.76194444,9.76
ITJ,2023-04-13,22.4,-26.95083333,-48.76194444,9.76
ITJ,2023-04-14,20.7,-26.95083333,-48.76194444,9.76
ITJ,2023-04-15,20.8,-26.95083333,-48.76194444,9.76
ITJ,2023-04-16,21.1,-26.95083333,-48.76194444,9.76
ITJ,2023-04-17,22.4,-26.95083333,-48.76194444,9.76
ITJ,2023-04-18,19.6,-26.95083333,-48.76194444,9.76
ITJ,2023-04-19,18.9,-26.95083333,-48.76194444,9.76
ITJ,2023-04-20,16.3,-26.95083333,-48.76194444,9.76
ITJ,2023-04-21,16.1,-26.95083333,-48.76194444,9.76
ITJ,2023-04-22,19.6,-26.95083333,-48.76194444,9.76
ITJ,2023-04-23,19.7,-26.95083333,-48.76194444,9.76
ITJ,2023-04-24,20.3,-26.95083333,-48.76194444,9.76
ITJ,2023-04-25,20.6,-26.95083333,-48.76194444,9.76
ITJ,2023-04-26,20.4,-26.95083333,-48.76194444,9.76
ITJ,2023-04-27,20.3,-26.95083333,-48.76194444,9.76
ITJ,2023-04-28,19.9,-26.95083333,-48.76194444,9.76
ITJ,2023-04-29,19.7,-26.95083333,-48.76194444,9.76
ITJ,2023-04-30,20.6,-26.95083333,-48.76194444,9.76
ITJ,2023-05-01,21.8,-26.95083333,-48.76194444,9.76
ITJ,2023-05-02,20.5,-26.95083333,-48.76194444,9.76
ITJ,2023-05-03,21.8,-26.95083333,-48.76194444,9.76
ITJ,2023-05-04,23.2,-26.95083333,-48.76194444,9.76
ITJ,2023-05-05,22.8,-26.95083333,-48.76194444,9.76
ITJ,2023-05-06,23.4,-26.95083333,-48.76194444,9.76
ITJ,2023-05-07,23.3,-26.95083333,-48.76194444,9.76
ITJ,2023-05-08,23.4,-26.95083333,-48.76194444,9.76
ITJ,2023-05-09,20.1,-26.95083333,-48.76194444,9.76
ITJ,2023-05-10,18.5,-26.95083333,-48.76194444,9.76
ITJ,2023-05-11,17.0,-26.95083333,-48.76194444,9.76
ITJ,2023-05-12,15.9,-26.95083333,-48.76194444,9.76
ITJ,2023-05-13,15.9,-26.95083333,-48.76194444,9.76
ITJ,2023-05-14,15.9,-26.95083333,-48.76194444,9.76
ITJ,2023-05-15,16.8,-26.95083333,-48.76194444,9.76
ITJ,2023-05-16,16.7,-26.95083333,-48.76194444,9.76
ITJ,2023-05-17,16.9,-26.95083333,-48.76194444,9.76
ITJ,2023-05-18,15.9,-26.95083333,-48.76194444,9.76
ITJ,2023-05-19,16.7,-26.95083333,-48.76194444,9.76
ITJ,2023-05-20,18.2,-26.95083333,-48.76194444,9.76
ITJ,2023-05-21,17.8,-26.95083333,-48.76194444,9.76
ITJ,2023-05-22,17.7,-26.95083333,-48.76194444,9.76
ITJ,2023-05-23,18.8,-26.95083333,-48.76194444,9.76
ITJ,2023-05-24,19.4,-26.95083333,-48.76194444,9.76
ITJ,2023-05-25,20.2,-26.95083333,-48.76194444,9.76
ITJ,2023-05-26,21.4,-26.95083333,-48.76194444,9.76
ITJ,2023-05-27,21.4,-26.95083333,-48.76194444,9.76
ITJ,2023-05-28,18.0,-26.95083333,-48.76194444,9.76
ITJ,2023-05-29,16.6,-26.95083333,-48.76194444,9.76
ITJ,2023-05-30,16.7,-26.95083333,-48.76194444,9.76
ITJ,2023-05-31,18.2,-26.95083333,-48.76194444,9.76
ITJ,2023-06-01,17.4,-26.95083333,-48.76194444,9.76
ITJ,2023-06-02,16.7,-26.95083333,-48.76194444,9.76
ITJ,2023-06-03,16.9,-26.95083333,-48.76194444,9.76
ITJ,2023-06-04,16.9,-26.95083333,-48.76194444,9.76
ITJ,2023-06-05,17.7,-26.95083333,-48.76194444,9.76
ITJ,2023-06-06,18.3,-26.95083333,-48.76194444,9.76
ITJ,2023-06-07,18.5,-26.95083333,-48.76194444,9.76
ITJ,2023-06-08,17.3,-26.95083333,-48.76194444,9.76
ITJ,2023-06-09,18.6,-26.95083333,-48.76194444,9.76
ITJ,2023-06-10,19.4,-26.95083333,-48.76194444,9.76
ITJ,2023-06-11,17.1,-26.95083333,-48.76194444,9.76
ITJ,2023-06-12,13.6,-26.95083333,-48.76194444,9.76
ITJ,2023-06-13,12.2,-26.95083333,-48.76194444,9.76
ITJ,2023-06-14,14.6,-26.95083333,-48.76194444,9.76
ITJ,2023-06-15,17.0,-26.95083333,-48.76194444,9.76
ITJ,2023-06-16,,-26.95083333,-48.76194444,9.76
ITJ,2023-06-17,15.7,-26.95083333,-48.76194444,9.76
ITJ,2023-06-18,12.6,-26.95083333,-48.76194444,9.76
ITJ,2023-06-19,11.9,-26.95083333,-48.76194444,9.76
ITJ,2023-06-20,15.0,-26.95083333,-48.76194444,9.76
ITJ,2023-06-21,15.6,-26.95083333,-48.76194444,9.76
ITJ,2023-06-22,18.1,-26.95083333,-48.76194444,9.76
ITJ,2023-06-23,18.0,-26.95083333,-48.76194444,9.76
ITJ,2023-06-24,18.6,-26.95083333,-48.76194444,9.76
ITJ,2023-06-25,20.3,-26.95083333,-48.76194444,9.76
ITJ,2023-06-26,20.0,-26.95083333,-48.76194444,9.76
ITJ,2023-06-27,19.1,-26.95083333,-48.76194444,9.76
ITJ,2023-06-28,18.9,-26.95083333,-48.76194444,9.76
ITJ,2023-06-29,16.6,-26.95083333,-48.76194444,9.76
ITJ,2023-06-30,15.8,-26.95083333,-48.76194444,9.76
ITJ,2023-07-01,17.3,-26.95083333,-48.76194444,9.76
ITJ,2023-07-02,16.8,-26.95083333,-48.76194444,9.76
ITJ,2023-07-03,16.6,-26.95083333,-48.76194444,9.76
ITJ,2023-07-04,17.3,-26.95083333,-48.76194444,9.76
ITJ,2023-07-05,15.7,-26.95083333,-48.76194444,9.76
ITJ,2023-07-06,16.7,-26.95083333,-48.76194444,9.76
ITJ,2023-07-07,17.2,-26.95083333,-48.76194444,9.76
ITJ,2023-07-08,18.5,-26.95083333,-48.76194444,9.76
ITJ,2023-07-09,18.0,-26.95083333,-48.76194444,9.76
ITJ,2023-07-10,17.8,-26.95083333,-48.76194444,9.76
ITJ,2023-07-11,16.9,-26.95083333,-48.76194444,9.76
ITJ,2023-07-12,,-26.95083333,-48.76194444,9.76
ITJ,2023-07-13,,-26.95083333,-48.76194444,9.76
ITJ,2023-07-14,13.8,-26.95083333,-48.76194444,9.76
ITJ,2023-07-15,12.7,-26.95083333,-48.76194444,9.76
ITJ,2023-07-16,15.0,-26.95083333,-48.76194444,9.76
ITJ,2023-07-17,15.3,-26.95083333,-48.76194444,9.76
ITJ,2023-07-18,12.2,-26.95083333,-48.76194444,9.76
ITJ,2023-07-19,13.5,-26.95083333,-48.76194444,9.76
ITJ,2023-07-20,15.4,-26.95083333,-48.76194444,9.76
ITJ,2023-07-21,18.0,-26.95083333,-48.76194444,9.76
ITJ,2023-07-22,19.1,-26.95083333,-48.76194444,9.76
ITJ,2023-07-23,19.6,-26.95083333,-48.76194444,9.76
ITJ,2023-07-24,18.2,-26.95083333,-48.76194444,9.76
ITJ,2023-07-25,19.4,-26.95083333,-48.76194444,9.76
ITJ,2023-07-26,20.2,-26.95083333,-48.76194444,9.76
ITJ,2023-07-27,17.0,-26.95083333,-48.76194444,9.76
ITJ,2023-07-28,15.5,-26.95083333,-48.76194444,9.76
ITJ,2023-07-29,,-26.95083333,-48.76194444,9.76
ITJ,2023-07-30,13.1,-26.95083333,-48.76194444,9.76
ITJ,2023-07-31,15.6,-26.95083333,-48.76194444,9.76
ITJ,2023-08-01,16.0,-26.95083333,-48.76194444,9.76
ITJ,2023-08-02,17.7,-26.95083333,-48.76194444,9.76
ITJ,2023-08-03,18.6,-26.95083333,-48.76194444,9.76
ITJ,2023-08-04,19.2,-26.95083333,-48.76194444,9.76
ITJ,2023-08-05,18.7,-26.95083333,-48.76194444,9.76
ITJ,2023-08-06,19.7,-26.95083333,-48.76194444,9.76
ITJ,2023-08-07,19.3,-26.95083333,-48.76194444,9.76
ITJ,2023-08-08,17.0,-26.95083333,-48.76194444,9.76
ITJ,2023-08-09,16.1,-26.95083333,-48.76194444,9.76
ITJ,2023-08-10,,-26.95083333,-48.76194444,9.76
ITJ,2023-08-11,,-26.95083333,-48.76194444,9.76
ITJ,2023-08-12,,-26.95083333,-48.76194444,9.76
ITJ,2023-08-13,,-26.95083333,-48.76194444,9.76
ITJ,2023-08-14,,-26.95083333,-48.76194444,9.76
ITJ,2023-08-15,17.8,-26.95083333,-48.76194444,9.76
ITJ,2023-08-16,19.7,-26.95083333,-48.76194444,9.76
ITJ,2023-08-17,20.7,-26.95083333,-48.76194444,9.76
ITJ,2023-08-18,21.9,-26.95083333,-48.76194444,9.76
ITJ,2023-08-19,17.7,-26.95083333,-48.76194444,9.76
ITJ,2023-08-20,18.5,-26.95083333,-48.76194444,9.76
ITJ,2023-08-21,19.2,-26.95083333,-48.76194444,9.76
ITJ,2023-08-22,18.8,-26.95083333,-48.76194444,9.76
ITJ,2023-08-23,22.4,-26.95083333,-48.76194444,9.76
ITJ,2023-08-24,19.6,-26.95083333,-48.76194444,9.76
ITJ,2023-08-25,14.1,-26.95083333,-48.76194444,9.76
ITJ,2023-08-26,14.2,-26.95083333,-48.76194444,9.76
ITJ,2023-08-27,12.6,-26.95083333,-48.76194444,9.76
ITJ,2023-08-28,12.6,-26.95083333,-48.76194444,9.76
ITJ,2023-08-29,14.7,-26.95083333,-48.76194444,9.76
ITJ,2023-08-30,17.4,-26.95083333,-48.76194444,9.76
ITJ,2023-08-31,19.3,-26.95083333,-48.76194444,9.76
ITJ,2023-09-01,17.7,-26.95083333,-48.76194444,9.76
ITJ,2023-09-02,17.6,-26.95083333,-48.76194444,9.76
ITJ,2023-09-03,19.5,-26.95083333,-48.76194444,9.76
ITJ,2023-09-04,21.5,-26.95083333,-48.76194444,9.76
ITJ,2023-09-05,20.9,-26.95083333,-48.76194444,9.76
ITJ,2023-09-06,17.1,-26.95083333,-48.76194444,9.76
ITJ,2023-09-07,18.5,-26.95083333,-48.76194444,9.76
ITJ,2023-09-08,20.5,-26.95083333,-48.76194444,9.76
ITJ,2023-09-09,19.4,-26.95083333,-48.76194444,9.76
ITJ,2023-09-10,19.1,-26.95083333,-48.76194444,9.76
ITJ,2023-09-11,20.1,-26.95083333,-48.76194444,9.76
ITJ,2023-09-12,21.7,-26.95083333,-48.76194444,9.76
ITJ,2023-09-13,19.9,-26.95083333,-48.76194444,9.76
ITJ,2023-09-14,18.5,-26.95083333,-48.76194444,9.76
ITJ,2023-09-15,14.6,-26.95083333,-48.76194444,9.76
ITJ,2023-09-16,18.6,-26.95083333,-48.76194444,9.76
ITJ,2023-09-17,21.0,-26.95083333,-48.76194444,9.76
ITJ,2023-09-18,22.5,-26.95083333,-48.76194444,9.76
ITJ,2023-09-19,22.8,-26.95083333,-48.76194444,9.76
ITJ,2023-09-20,22.5,-26.95083333,-48.76194444,9.76
ITJ,2023-09-21,22.1,-26.95083333,-48.76194444,9.76
ITJ,2023-09-22,22.3,-26.95083333,-48.76194444,9.76
ITJ,2023-09-23,21.6,-26.95083333,-48.76194444,9.76
ITJ,2023-09-24,22.6,-26.95083333,-48.76194444,9.76
ITJ,2023-09-25,20.0,-26.95083333,-48.76194444,9.76
ITJ,2023-09-26,,-26.95083333,-48.76194444,9.76
ITJ,2023-09-27,,-26.95083333,-48.76194444,9.76
ITJ,2023-09-28,,-26.95083333,-48.76194444,9.76
ITJ,2023-09-29,18.4,-26.95083333,-48.76194444,9.76
ITJ,2023-09-30,,-26.95083333,-48.76194444,9.76
ITJ,2023-10-01,,-26.95083333,-48.76194444,9.76
ITJ,2023-10-02,17.0,-26.95083333,-48.76194444,9.76
